ProspectID,LeadNumber,LeadOrigin,LeadSource,LeadScore,EngagementScore,TotalVisits,AverageTimePerVisit
67439ead-a956-4cfb-b088-99f43aab67ea,650970,Landing Page Submission,Google,95,20,4,124.33
1dea243c-52f5-4410-86db-8d1ef8b9be2c,650952,API,Google,150,0,7,81.67
9160a406-6fce-44d7-b2cf-01d5689578cc,650921,Landing Page Submission,Referral Sites,210,90,4,60.5
4377b169-87ec-484c-abf8-c06b3ec21e65,650918,Landing Page Submission,Google,125,60,6,197.4
252f001b-f0c4-4323-8315-7f0ed545a4b2,650907,API,Google,70,0,2,524
88a022f6-5541-44a5-bd24-93704ed19295,650900,Landing Page Submission,Organic Search,240,0,8,125
435cb827-db56-4301-9f5e-14e1be5a9ffd,650893,Landing Page Submission,Direct Traffic,160,0,5,114.75
63a3d091-41ab-45a8-ad0b-3efdb4647a42,650892,Landing Page Submission,Direct Traffic,380,280,18,198.09
baeb2f65-f796-4269-8cf1-54601cb1edcc,650877,Landing Page Submission,Referral Sites,160,0,5,156
3fe5e40b-545d-42ae-bb84-181bc4d45ebe,650862,Landing Page Submission,Google,70,0,2,100
66cc8cf6-0689-4a1c-845a-aeaf9143650c,650851,API,Google,70,20,2,412
629098ae-dde2-4ba4-a7c1-7343dd7f2a17,650847,Landing Page Submission,Google,125,60,5,34.75
daa35566-8fc8-47d2-9b2b-9aa9fd23523c,650820,Landing Page Submission,Organic Search,100,30,4,61.33
0020b1d4-5bce-49b2-b8e3-0e04b5b0be5a,650814,Landing Page Submission,Google,125,0,8,43
209f2abd-fe9b-4707-9556-1a86d2ebce91,650794,Landing Page Submission,Google,85,0,4,115.33
f4a95990-e8fc-46e5-8e82-cc1eb93b3694,650788,API,Organic Search,70,0,3,641
0a80f999-708f-4abb-8508-591f6ef2829d,650770,API,Google,70,0,2,0
521b12d0-b8ff-42f9-9ce1-ac6daa07797f,650743,Landing Page Submission,Organic Search,90,0,4,288
ceb2b9e9-9a24-47e8-bf2b-9dadcd3f8e46,650684,Landing Page Submission,Google,65,0,3,53
d61d6410-bad1-4bc2-a3a3-78a3c3c02bad,650681,Landing Page Submission,Organic Search,195,0,9,184.67
f26a5ae1-e85a-4690-982a-c16d4f1f98a4,650678,API,Olark Chat,0,0,0,0
465a6156-4ea4-47e4-85fe-7e8afa1c916e,650656,API,Google,70,20,3,396
4ab47065-196e-445e-8080-95d39045a487,650655,API,Direct Traffic,130,0,7,193.2
6c958747-6f43-45ae-aec2-546de11e4711,650654,Landing Page Submission,Organic Search,170,0,6,28.25
e2f5af78-449c-4d9f-b5fd-de82f0db7224,650646,API,Google,215,0,12,395.89
5c658b23-0bad-4c5d-ae7d-9c7f626215d3,650642,API,Olark Chat,30,0,0,0
ea7e2a1e-be23-4050-b1f3-996ac151a5c8,650612,Landing Page Submission,Google,180,0,2,4
002da94e-b168-4e27-bdeb-a0da92666434,650609,Landing Page Submission,Direct Traffic,100,0,4,194
d0acaf28-d22e-4991-ae5d-150d7ec8c4a8,650591,API,Organic Search,300,0,13,205
1611faaf-26d4-4ba9-bac3-66be18051876,650579,Lead Add Form,Welingak Website,-10,0,0,0
096fbe99-99be-48a1-90b2-f7ff9f9755f2,650568,Landing Page Submission,Google,165,0,7,132.5
c86928a7-28bc-4762-8606-aa5f2965ac07,650534,API,Olark Chat,0,0,0,0
67c56daa-f6b1-4e64-bcea-8fe0b2a3e36d,650514,API,Referral Sites,100,0,2,765.5
25bd7bd2-e2b8-4017-8691-c81e35c9fa8e,650511,API,Google,150,100,11,175.14
059777fc-6c68-45a3-b24c-1fd12fe99460,650507,API,Google,70,20,2,903
8be83f50-f153-47d4-872a-d84667f1fe2c,650506,Landing Page Submission,Organic Search,130,0,8,280.14
ecac6752-d6a4-4dda-a7e5-6464fb71ad5e,650504,API,Google,110,40,6,244.33
ca1bf6bc-2fcf-4779-bdbe-cbf6f3f4c5e4,650488,Landing Page Submission,blog,160,0,4,81
4bae149e-3b30-4262-8f78-50685d52125b,650484,API,Google,70,0,3,187.5
20149054-88d0-4d18-9573-8cf3d657da89,650480,API,Google,250,0,14,230
75145cf2-df48-444b-a034-180a737eb212,650459,API,Olark Chat,0,0,0,0
bc752f87-cc7e-4885-9211-68259fde2541,650444,Landing Page Submission,Organic Search,90,0,3,149
bf1dbdcf-7ad6-469e-804b-2c17e6edaa53,650419,Landing Page Submission,Google,82,0,4,158
693f98c6-2f45-46e9-bba1-d241541b1faa,650408,API,Olark Chat,0,0,0,0
9c3671b3-b4d0-40cc-ada9-aba0a3b9a456,650398,API,Google,70,0,3,144.67
dcfeff2a-9cc8-460a-8db0-00da20a1bc9b,650389,Landing Page Submission,Google,100,40,3,165.5
6d398ad4-8a00-46e1-b244-f58eed706525,650362,Landing Page Submission,Google,110,50,3,319
234320c2-fce5-4dfd-862e-c609eb4765b3,650338,Lead Add Form,Olark Chat,235,0,2,583
01b9f473-3609-4846-a0e4-ddcd1f6170ae,650330,Landing Page Submission,Direct Traffic,260,0,9,195.75
52fe1b3c-c00a-4039-8811-b9eb2a1b8ac4,650328,Landing Page Submission,Direct Traffic,240,0,5,202.67
70b2eb1c-5df5-46b6-b785-d95cd6b5885d,650319,API,Google,70,20,2,101
11aaf317-3767-4056-82a5-fc14569838d1,650316,API,Google,80,0,2,638
84c63cf2-7d4a-41e5-a679-b3546eed5a2d,650311,Lead Add Form,Reference,0,0,0,0
9a02fe20-be3d-4a67-a7a5-e8ce6ae0393c,650305,Landing Page Submission,Organic Search,275,0,7,171.5
48af1f76-3059-4848-9dd2-d787a77285e9,650291,API,Google,100,50,4,544.5
ce3d4eb1-667e-420f-b4b3-70eddc93efab,650278,Landing Page Submission,Google,85,20,4,92.67
216c0927-2b47-47c6-ae15-fc54a05ecf9b,650274,API,Google,80,0,3,397
777d2515-994d-418d-8a2a-cc6188dd66d4,650265,Landing Page Submission,Organic Search,80,0,3,23.5
b250f92d-dff2-4639-8b71-ea9e73cdc518,650258,Landing Page Submission,Google,65,0,2,9
967e5613-3979-4907-915a-fd978a7dd1be,650238,Landing Page Submission,Direct Traffic,190,120,10,219
963516d0-1d43-4952-82a5-67de560c4ef0,650234,Lead Add Form,Welingak Website,0,0,0,0
af0169cd-29c7-4c25-b7eb-8acd22a234e9,650231,Landing Page Submission,Google,90,0,5,143
df85d4d8-34f0-4aaf-b1ec-0bbd7f5cb59e,650189,Landing Page Submission,Google,170,0,7,160.29
17bb350a-00a5-4812-8bdd-9e82f22fab7a,650170,Landing Page Submission,Google,220,0,10,232.83
1253283c-60bd-47a0-99a1-54e8bf31ac53,650165,API,Organic Search,100,50,5,331.8
3db9d1cc-ee83-4ba4-b73d-60056c6f40ad,650153,Landing Page Submission,Direct Traffic,90,20,2,3
930ff3a2-aa35-4a4d-9f27-04423d302af4,650147,API,Referral Sites,120,0,8,123.29
891e04ef-6ac2-4d6e-a308-f1d2517daee5,650133,Landing Page Submission,Google,115,40,4,70.67
4269dc79-4abb-4347-9a0c-09b92fd6d258,650102,Landing Page Submission,Google,135,70,5,119
01ca067f-a6a4-4ce3-9f88-df4898ea8288,650095,API,Direct Traffic,70,20,3,225.5
2dd5d2a1-ca8f-4d5f-88eb-07ba9e954de2,650088,API,Google,80,0,3,654.5
a8f72fe3-7df5-4995-8784-88504c3df6e7,650087,API,Olark Chat,0,0,0,0
44ae4200-b63d-483a-b85b-41eb4bd4ae24,650025,Landing Page Submission,Direct Traffic,150,0,10,203.89
47ebd3e1-e440-42e3-9459-481af2f6b1b4,650012,Landing Page Submission,Organic Search,160,0,4,269
59718980-d656-4415-baeb-c223ed6abe3a,649981,API,Organic Search,195,0,11,95.14
31ae03c9-dbb6-4919-9938-8ab0b7f47ba9,649980,Landing Page Submission,Direct Traffic,130,60,4,69.67
fa36d090-868a-4199-979f-8984312f72a0,649951,Landing Page Submission,Direct Traffic,80,0,3,185.5
309310a5-49a7-4fbe-bede-50658e705797,649947,Landing Page Submission,Organic Search,240,0,6,51
57293d6d-49f6-4089-b6d1-f854b5d2b6e1,649941,API,Organic Search,160,110,11,56.8
bce62a14-f2ba-4bc1-84b3-6d276fc6206b,649936,Landing Page Submission,Pay per Click Ads,120,0,3,120
8215ed59-3dd2-480d-bda3-1851d9722d34,649919,API,Organic Search,125,50,2,699
915cc24a-3e2d-4223-8855-641c814334d1,649892,Landing Page Submission,Direct Traffic,190,0,2,5
7a0ad8e1-f7e2-40c2-8fb0-c739ceffd448,649879,Landing Page Submission,Direct Traffic,90,0,3,55.5
53e64fef-c5c6-4d03-b07a-8ccde69a6218,649867,API,Referral Sites,50,0,2,126
4be34033-2944-4cd7-ae88-30beb30fed6c,649862,API,Olark Chat,20,10,2,0
e4dd87f1-4643-4ec0-9a2a-8ace56740a0a,649851,Landing Page Submission,Organic Search,130,0,8,214.29
cbdda29e-8c78-4387-8bac-df23ba6d191e,649833,Landing Page Submission,Google,85,20,4,46
7b2932c6-bf52-42a7-b92a-1b684e6f80c6,649774,Landing Page Submission,Google,90,0,5,24.5
b746971e-1bbb-4516-ba8f-0cb75cd5207d,649773,API,Organic Search,230,90,5,256
84d6b32a-7f79-43d6-965c-cb74fd857bf1,649752,API,Organic Search,150,0,7,234.5
1f4da243-d1d4-4596-b070-98af25f3d2e9,649735,API,Organic Search,155,0,6,161.8
5173d78a-c78c-4aaa-91ee-4e2181337746,649733,Landing Page Submission,Direct Traffic,160,0,3,69.5
2bd01dce-c0ca-4994-b024-ec462a444656,649712,API,Organic Search,80,0,3,322
d1b54285-80f1-4feb-8947-14d03cdc2c56,649691,Landing Page Submission,Google,75,10,3,98.5
f1122dd7-f54c-48d3-bd5c-bad9b4516695,649677,Lead Add Form,Reference,110,0,0,0
7f3192d6-67d9-4659-a29d-f92a77538c71,649656,Landing Page Submission,Organic Search,80,0,3,90.5
84537d75-3a28-4542-aff9-dd6e9c41ed20,649619,API,Organic Search,235,120,4,146.33
3df64c90-ddec-44ad-a7ff-18904211d67a,649597,API,Olark Chat,35,0,0,0
fe6757d1-331a-4f99-b8f9-f301e1cc02cc,649586,API,Referral Sites,60,0,1,0
fb78dbb4-bade-4306-be6c-ee043e419090,649562,Landing Page Submission,Direct Traffic,190,0,2,70
3f35d413-3d2d-4c89-bbd2-38be2bb37597,649555,API,Organic Search,110,0,5,204
ffc0dd6d-71f7-4e0f-a267-fecd916be3f7,649525,API,Referral Sites,90,0,3,835
bd880c44-280e-4245-b171-d97a14504a27,649514,API,Google,220,0,4,321
aeda2c58-41c4-4c0d-8f05-394040e3f690,649504,API,Olark Chat,0,0,0,0
9e05aecc-8893-410e-bfb0-98d79622cdfa,649500,API,Organic Search,140,0,5,363.25
1627d1fe-f39b-4a29-ba9e-ab40ab643d05,649493,Lead Add Form,Welingak Website,0,0,0,0
8b0aca17-e73f-4366-94a8-954cf560e42b,649488,API,Google,80,30,3,72.5
bf33f6d5-3e1c-4a92-933e-ec07dee06a32,649474,API,Olark Chat,10,0,0,0
3c9ececf-6393-4002-adc0-032e4c6d37ed,649470,API,Google,150,0,10,149.7
ff3f7363-3da2-4028-aa6d-f15f30be46b8,649467,Landing Page Submission,Direct Traffic,190,0,5,44.5
57cd696f-f8ab-4281-a8ca-a2dc261d803e,649451,Landing Page Submission,Organic Search,120,50,6,139.67
dc8e73e0-c435-4571-b795-1b476be86fd0,649442,Landing Page Submission,Direct Traffic,80,10,3,21.5
925c1b9a-1cd7-4cbd-b5dd-7edb3253c68d,649430,API,Referral Sites,100,0,6,92.5
8e6dc9f4-ec3f-4c0f-a6f9-b7ff49a5fb9f,649426,API,Organic Search,60,0,2,0
b5a1d021-a2b8-4979-a7d0-f81cdf2b3d9d,649417,API,Olark Chat,10,0,0,0
8a7bdd1b-01db-4d61-a4fd-caee29430d96,649413,API,Organic Search,60,0,1,0
0d17fd16-850f-4550-836d-911cad5dcbc6,649409,Landing Page Submission,Direct Traffic,110,40,4,180
9536829b-096d-4d4c-91a4-f6f769aea8bc,649405,API,Google,115,0,3,814.5
7183abef-3e97-4f51-8ccb-86412961f08e,649404,Landing Page Submission,Google,85,20,4,161.25
565022d7-9bfa-4dbf-a44b-ec0bfa2733b3,649401,Landing Page Submission,Google,305,90,7,263.6
fc2ca3b9-755c-47cc-98f1-668d4ffce08f,649398,API,Referral Sites,150,100,11,182.9
3126fae7-18eb-41c9-96d9-f485806de032,649378,Landing Page Submission,Organic Search,140,120,8,148.29
37602d4e-4dea-4c37-a403-5025e62a7a72,649359,API,Google,80,0,2,198
4594be86-3b2e-4b55-866b-5a4b05ffd0f6,649355,Landing Page Submission,Direct Traffic,20,0,2,27
f0394a54-df8b-4c84-a39f-f13451eb4923,649341,API,Organic Search,80,0,4,159.5
80be94a9-2897-4bcd-9c30-6a27e9b60ac3,649339,Lead Add Form,Reference,60,0,0,0
61f8df43-6e68-43bb-b9c7-12b3b78b880c,649338,Landing Page Submission,Referral Sites,140,70,6,125
1ecd610a-492f-42cc-895f-5db08a5efcae,649334,Landing Page Submission,Google,65,0,3,32
dca2d16f-f678-4f62-b2af-f7bbdb64fad6,649332,Landing Page Submission,Google,120,0,7,76.6
ce68ad09-cc22-4a59-bf1f-dafdb572d1af,649329,Landing Page Submission,Direct Traffic,270,0,7,339.25
85e1022c-528e-4922-a2f6-080753a64fd6,649320,Landing Page Submission,Direct Traffic,210,0,8,413.5
4765201f-2aca-4082-a7f1-0f5f59478987,649316,API,Referral Sites,100,30,5,117.5
ec4d41ab-a057-468a-be42-d2ac4cdee483,649293,API,Google,240,140,9,233.11
d7fe8334-2cc6-4263-957d-f657d30b9f59,649262,API,Google,70,20,3,183
33bfc01d-6467-4336-b2b9-943faa30b866,649259,Landing Page Submission,Direct Traffic,335,0,15,180.58
ca85f037-250b-40e4-bd0d-fab5a335495f,649252,Landing Page Submission,Direct Traffic,80,0,2,2
dee6568d-c998-4fca-a79d-09fd7a29b799,649244,API,Referral Sites,80,30,4,212.5
024257f9-1c88-4e5b-b02d-32bbbb9fedb5,649235,API,Google,175,100,7,133.5
eca1b512-8536-49b8-9043-f1c41a92a861,649223,API,Google,60,10,2,550
a18ad897-30c6-4b39-8d47-d5d65d001139,649221,API,Olark Chat,0,0,0,0
40b63abb-1471-4f2c-87f0-ff9ece75f7c0,649219,API,Olark Chat,0,0,0,0
baaa0f5a-e5f7-407c-b8a7-1ac69aa384a9,649212,Landing Page Submission,Google,150,50,7,238.17
28ebc68b-83f7-4fb7-a874-1a2a7c84cde0,649203,API,Referral Sites,90,0,4,108.33
d36f6554-42d7-4e78-9200-816643a9c543,649186,Landing Page Submission,Direct Traffic,110,40,6,85.2
a973c595-96d2-4963-a20e-e025da18a4cf,649181,API,Google,120,0,5,417
a25b920f-1801-4384-a8ad-429730bfcdd1,649156,API,Google,70,0,2,224.5
c92f7ee5-c9df-4d52-b49f-5517f27440b0,649152,Landing Page Submission,Direct Traffic,70,0,1,0
4f10d048-dd5f-4563-9b41-21c8f645e77c,649138,API,Google,120,0,4,110
810ab69c-424e-444f-8961-bfc835b9984a,649135,API,Direct Traffic,160,0,9,175.75
390aab7c-32d3-49b4-b9d2-bc76cb907d52,649130,API,Organic Search,120,0,7,403.8
e77c6cb5-147a-4a04-b633-9ea56e6cd148,649102,API,Referral Sites,70,0,2,278
5020235d-bbd4-4566-b54c-73210c8384df,649095,Landing Page Submission,Google,120,0,4,83.33
0adb324b-c2a3-4880-a928-6e1589914ab4,649091,Landing Page Submission,Google,160,0,7,77.17
e3a66468-b621-40d1-83a1-d69a89c0b52f,649082,API,Olark Chat,0,0,0,0
e649f965-2244-4973-8d3f-7d07b4d38483,649080,API,Olark Chat,20,20,0,0
48c8dc0d-06e7-4e09-b86d-9dc591bd625a,649079,API,Google,40,0,1,0
6957921a-0d65-4d27-9366-715c00e65db2,649066,Landing Page Submission,Direct Traffic,110,40,2,128.5
493f3d95-6e75-4b42-861d-44e77f57f698,649039,Lead Add Form,Welingak Website,0,0,0,0
4a2f8610-dbb7-4ff5-a5aa-5772f8f38932,649028,Landing Page Submission,Organic Search,110,0,4,146.75
b7a48b8c-dcf4-48d8-a301-b575e4431b8c,649023,Landing Page Submission,Google,90,30,5,257.5
6faa6e95-6dbc-49dd-8e56-09ca83a931ca,649018,API,Google,130,0,8,215.17
7ef6843d-ae2e-416e-878b-95d4cae0c25d,649003,Landing Page Submission,Google,220,100,2,22
a71729bb-0250-4fa4-af36-182a23a699b2,648999,API,Google,100,50,4,543.5
d399b62e-3799-4aa6-ab80-cd33a70f5323,648993,Landing Page Submission,Google,75,10,3,50
b8432324-ce6b-4b4f-b21d-8a2d4a3cca88,648992,API,Google,70,0,2,1076
8a77bc3f-65e9-494f-8141-d475eca13766,648987,API,Referral Sites,90,0,5,302.25
206c600d-3795-4a51-8a92-5d4babe86d0e,648983,Landing Page Submission,Google,70,10,3,70.5
41f289c3-1b1c-4a15-a1fa-cc94b60ad65a,648956,API,Olark Chat,0,0,0,0
83e94cd3-33c8-4517-b2c9-a0c2c90241b2,648948,API,Olark Chat,-10,0,0,0
6a02edb6-bda2-40ea-9b9d-b401608ca07e,648886,API,Olark Chat,0,0,0,0
173fdb7e-e17d-4515-a5c9-0ec7625902b9,648872,API,Organic Search,70,0,3,438.5
0b8fab92-e69e-485f-b570-56faba2cddec,648834,API,Olark Chat,0,0,0,0
79f2ea30-8b4b-4d92-b3d9-a99b2efb7fa3,648813,Lead Add Form,Reference,0,0,0,0
ff4626d3-d81f-4230-89de-5c9aafb65e20,648798,API,Google,110,0,6,188.33
cb9736f3-88e2-4dab-9ed5-f38461b5a29a,648765,API,Google,105,30,2,276
ccadc471-4e1c-455d-b1e1-c735130f7aa4,648707,API,Organic Search,90,0,4,42.33
3328c9e8-5161-4d47-9258-ea1db0bc1e7a,648706,API,Referral Sites,100,0,7,54.4
f70306c2-ad37-4c22-89c6-7209d730887b,648700,Landing Page Submission,Direct Traffic,160,0,6,178.8
d27b70bd-22c4-4509-b06e-f52c77993336,648681,API,Olark Chat,70,70,0,0
eac5d9e5-b7aa-4601-9bcd-f26050eddcf6,648670,Landing Page Submission,Direct Traffic,100,30,3,102.5
f610eaaa-a479-48f0-a6b8-16cb53e74fc1,648641,API,Direct Traffic,205,0,10,135.88
61314214-b313-40ff-b95e-ae5a7d079d3a,648639,Landing Page Submission,Organic Search,100,30,5,144.5
81386b08-6d8f-4573-9bf5-384eac941713,648638,API,Olark Chat,10,10,0,0
a22b2d9b-154c-419d-ac30-07acb4d656b2,648634,API,Olark Chat,0,0,0,0
50b65bfe-d64f-41d2-bf9a-fe1442f15f60,648623,API,Direct Traffic,80,0,4,75.5
3309d790-af02-4246-aa32-d5a43bed3e9d,648612,Landing Page Submission,Direct Traffic,185,0,6,281.8
7d7e76fe-e2b7-4084-867e-ac99287f5fa6,648605,Landing Page Submission,Google,135,0,4,170.33
18d01624-b646-4e0b-b06e-963bfae60776,648588,Landing Page Submission,Google,80,0,2,27
7d3358fc-f64f-4aab-b5fc-36f5af83749a,648540,Landing Page Submission,Direct Traffic,100,30,2,5
a2960860-76de-43b7-952f-c5f9cc705f37,648538,API,Referral Sites,110,0,6,79
87cc69e8-21fd-4e4e-9fa7-aaa5ac22771a,648526,Landing Page Submission,Google,120,40,4,113.33
d7f88f61-238a-4c48-82aa-7ab92f7bcdd8,648518,Landing Page Submission,Google,80,0,2,147
18678c43-29f7-4876-b618-5e4ab7cadf5b,648494,API,Direct Traffic,120,0,3,117.5
c849b45f-5434-442c-85f4-43e7797e4557,648488,API,Direct Traffic,60,0,1,0
f5ce8122-75ca-4e53-87af-19d2ea2d30d3,648481,Landing Page Submission,Direct Traffic,130,0,2,13
a27a3770-6585-41e2-b7d8-f07a6740fb85,648466,API,Organic Search,60,0,1,0
62439620-cc17-4742-b3db-293348c36872,648437,API,Google,60,0,2,73
a7de9d7d-762f-4db5-918c-15cc3777dcad,648434,Landing Page Submission,Organic Search,80,0,3,143
0b1e7c2d-58de-47ad-92a3-5a86b981c759,648423,API,Olark Chat,0,0,0,0
e4642442-a260-4a2f-921f-fdbc8f1e34a6,648419,Landing Page Submission,Direct Traffic,255,0,4,52.67
54d8b3a3-d847-4888-9a9e-39720a56a775,648386,API,Referral Sites,100,50,4,496.33
8b6918d7-20da-49f3-bd4e-91b67fb09a4a,648361,Landing Page Submission,Referral Sites,100,0,4,215
0647d7e7-0be0-43b6-9dbd-0c10701a0d66,648360,API,Olark Chat,0,0,0,0
70377fdd-7ff3-4750-aa3a-21958dfa13ca,648331,API,Olark Chat,0,0,0,0
9470a0d0-582c-4ab0-91c2-740524a3dc1a,648322,Landing Page Submission,Google,95,0,5,64.75
10cb3d96-e05d-4f44-82df-5b81f2b7b0ff,648319,API,Olark Chat,0,0,0,0
9158228d-48a7-4381-9cac-9d0721c43aac,648314,Landing Page Submission,Google,70,0,2,54
8ec3cc63-f417-48cb-96c3-bf64e08bf969,648310,Landing Page Submission,Google,170,0,3,77
315f78bd-019a-4d1f-be0a-8f0dcbddcd53,648293,Landing Page Submission,Google,135,0,4,70.75
6cb04035-c393-43e8-8392-ac347bf56b93,648290,API,Referral Sites,70,20,2,575
dc60bd9e-70a2-4dae-b764-3602bae89a7b,648284,Lead Add Form,Reference,0,0,0,0
c39d2a4d-1b0a-480b-b589-2ff930923d3b,648265,API,Olark Chat,0,0,0,0
aa9b208a-31f7-456f-8968-beee2b2ab2c7,648243,Landing Page Submission,Organic Search,215,0,4,355
0a96b73b-7b51-48da-857c-d25d40560803,648236,Landing Page Submission,Direct Traffic,170,120,2,57
281ff4ad-d7a7-4abf-ba7e-29e5c63cea4d,648231,Landing Page Submission,Google,85,20,5,67
5551d1a0-25b4-4ce6-98c3-838dd46ecb1d,648219,Landing Page Submission,Google,70,0,2,216
6fd5bf5c-e818-403c-96a2-07b641c8810b,648199,Landing Page Submission,Google,120,0,7,216.6
364ce559-e55f-4c6b-8782-146ba1c8d21f,648191,Landing Page Submission,Google,235,90,2,270
dc0d3eef-e514-43b7-8564-9af0a0c40f5e,648180,API,Google,60,0,1,0
39bc3e38-43a8-4cda-939c-d4313ee000a9,648164,API,Olark Chat,35,0,0,0
a5aaa6de-4b64-4c18-85f8-41fe135da139,648146,API,Google,60,0,1,0
8e00d156-a96e-4861-aa15-ed6b248e8235,648139,Lead Add Form,Reference,0,0,0,0
1e330b62-4aa7-4f11-9f6c-c741d650aa67,648136,Landing Page Submission,Organic Search,110,0,6,157.2
b8e0e632-8791-41dd-bb0f-cd40de7e7f57,648130,Landing Page Submission,Direct Traffic,100,0,2,33
653afed3-5c0a-4237-ab68-35d7ff21bee9,648125,API,Google,110,0,2,183
3b898236-9ec7-4558-8755-5e16b7e51f26,648109,Landing Page Submission,Google,195,0,6,175.4
06b0873b-e674-4998-a08e-ea548f6ccc30,648086,API,Direct Traffic,260,0,20,277.46
9f9fed8b-b08b-4fcb-9530-73e59f948eb1,648081,Landing Page Submission,Google,105,40,6,93.8
c7748892-cd82-4023-810f-f00ba97154ad,648066,Landing Page Submission,Google,70,0,3,162
94448d21-2d18-4e77-98a6-8e817b82362d,648060,Landing Page Submission,Google,115,0,5,189
4db18c08-8657-469f-9feb-28c0532b2e86,648044,API,Olark Chat,0,0,0,0
071af448-2c3c-4eb8-8227-81d61838a516,648037,API,Olark Chat,0,0,0,0
2d9b533d-045b-4d3e-82d3-9f04ae83d07b,648033,API,Referral Sites,80,0,4,118.33
6598764d-e6cc-464a-8d64-802087eda236,648015,Landing Page Submission,Google,80,0,3,149.5
498b9fe5-4e52-11e6-96be-22000aa8e760,647974,Lead Import,Facebook,0,0,0,0
498ba39a-4e52-11e6-96be-22000aa8e760,647975,Lead Import,Facebook,0,0,0,0
498ba67b-4e52-11e6-96be-22000aa8e760,647976,Lead Import,Facebook,95,0,0,0
498ba7d0-4e52-11e6-96be-22000aa8e760,647977,Lead Import,Facebook,0,0,0,0
498ba87c-4e52-11e6-96be-22000aa8e760,647978,Lead Import,Facebook,0,0,0,0
498ba907-4e52-11e6-96be-22000aa8e760,647979,Lead Import,Facebook,45,0,0,0
498ba960-4e52-11e6-96be-22000aa8e760,647980,Lead Import,Facebook,0,0,0,0
498ba9b2-4e52-11e6-96be-22000aa8e760,647981,Lead Import,Facebook,0,0,0,0
498baa0a-4e52-11e6-96be-22000aa8e760,647982,Lead Import,Facebook,0,0,0,0
498baa59-4e52-11e6-96be-22000aa8e760,647983,Lead Import,Facebook,0,0,0,0
498bab60-4e52-11e6-96be-22000aa8e760,647984,Lead Import,Facebook,20,0,0,0
498baf18-4e52-11e6-96be-22000aa8e760,647985,Lead Import,Facebook,30,0,0,0
498bb174-4e52-11e6-96be-22000aa8e760,647986,Lead Import,Facebook,20,0,0,0
498bb1e1-4e52-11e6-96be-22000aa8e760,647987,Lead Import,Facebook,0,0,0,0
498bb28a-4e52-11e6-96be-22000aa8e760,647988,Lead Import,Facebook,0,0,0,0
498bb443-4e52-11e6-96be-22000aa8e760,647989,Lead Import,Facebook,90,0,0,0
498bb7dd-4e52-11e6-96be-22000aa8e760,647990,Lead Import,Facebook,-10,0,0,0
498bbf7f-4e52-11e6-96be-22000aa8e760,647991,Lead Import,Facebook,10,0,0,0
498bbff6-4e52-11e6-96be-22000aa8e760,647992,Lead Import,Facebook,10,10,0,0
498bc0da-4e52-11e6-96be-22000aa8e760,647993,Lead Import,Facebook,0,0,0,0
498bc13b-4e52-11e6-96be-22000aa8e760,647994,Lead Import,Facebook,-40,0,0,0
498bc27c-4e52-11e6-96be-22000aa8e760,647995,Lead Import,Facebook,10,0,0,0
498bc453-4e52-11e6-96be-22000aa8e760,647996,Lead Import,Facebook,0,0,0,0
774546d3-bfb2-483d-92aa-22c8f702d023,647971,Landing Page Submission,Direct Traffic,265,0,3,272.5
bd4c9c02-93ea-400b-a8ea-40ce1ae764f4,647947,API,Olark Chat,0,0,0,0
f2b9ea56-11d7-4c82-b781-bdddd2375cf7,647941,Landing Page Submission,Direct Traffic,70,0,1,0
8464d269-35e8-4340-aa08-c7e978fbd243,647939,Landing Page Submission,Direct Traffic,80,0,2,35
bdb3f06b-f6b0-4598-ba66-bdeab199fbba,647930,API,Google,60,10,2,191
1ec43f39-c087-450a-9f9b-fb5a31f2bf2d,647918,API,Google,70,0,2,0
85d67be7-172b-4ed6-9ff5-edfd7e2cd052,647916,Landing Page Submission,Google,300,0,5,238
3f30a5d8-fd10-4b47-914b-78c9ad1825e4,647912,API,Olark Chat,20,0,0,0
c181a0c0-2cdc-4ca6-b372-110c65de3af3,647903,Landing Page Submission,Google,135,0,7,84.8
13329228-3032-4ada-a82a-0fd10cefd655,647902,Landing Page Submission,Google,80,0,4,179.5
ab7de34e-6ae7-4fb1-9eac-8a1cf7f1adcf,647894,API,Olark Chat,20,0,0,0
285f9545-20a4-4da5-a3f5-bbd503b079fd,647861,API,Referral Sites,275,200,7,109.17
12a98653-d85c-4b90-bacc-791ffc7fdcb7,647851,API,Google,60,10,2,392
b05ca8ab-3b89-44e5-8488-e910093b977a,647829,API,Google,80,0,4,0
